Feedback_ID,Case_ID,Rating
FB016594,CASE16595,4
FB031043,CASE31044,4
FB018086,CASE18087,3
FB018894,CASE18895,4
FB047872,CASE47873,2
FB032929,CASE32930,3
FB045400,CASE45401,2
FB043921,CASE43922,4
FB013713,CASE13714,5
FB033495,CASE33496,3
FB023024,CASE23025,5
FB036834,CASE36835,3
FB002960,CASE02961,4
FB026845,CASE26846,4
FB027357,CASE27358,5
FB036579,CASE36580,3
FB047509,CASE47510,4
FB011551,CASE11552,3
FB013867,CASE13868,5
FB048020,CASE48021,4
FB008467,CASE08468,5
FB035935,CASE35936,4
FB017109,CASE17110,1
FB049979,CASE49980,3
FB005860,CASE05861,4
FB011364,CASE11365,3
FB018063,CASE18064,4
FB015937,CASE15938,3
FB001277,CASE01278,1
FB013139,CASE13140,5
FB036922,CASE36923,5
FB010765,CASE10766,4
FB033014,CASE33015,3
FB040746,CASE40747,5
FB008975,CASE08976,4
FB003106,CASE03107,5
FB011128,CASE11129,4
FB038079,CASE38080,4
FB002676,CASE02677,5
FB044872,CASE44873,3
FB038489,CASE38490,1
FB014314,CASE14315,4
FB022103,CASE22104,4
FB043064,CASE43065,3
FB034276,CASE34277,3
FB020869,CASE20870,3
FB022248,CASE22249,5
FB026429,CASE26430,5
FB013310,CASE13311,4
FB018463,CASE18464,4
FB009750,CASE09751,5
FB014431,CASE14432,3
FB020938,CASE20939,2
FB040117,CASE40118,4
FB011963,CASE11964,5
FB034078,CASE34079,3
FB002758,CASE02759,3
FB049077,CASE49078,4
FB046969,CASE46970,3
FB024987,CASE24988,2
FB022919,CASE22920,2
FB007724,CASE07725,4
FB038958,CASE38959,5
FB001411,CASE01412,4
FB015020,CASE15021,4
FB004639,CASE04640,5
FB035290,CASE35291,4
FB027779,CASE27780,4
FB048644,CASE48645,4
FB007606,CASE07607,5
FB036571,CASE36572,1
FB022618,CASE22619,3
FB029889,CASE29890,4
FB021992,CASE21993,4
FB004526,CASE04527,5
FB013172,CASE13173,3
FB011710,CASE11711,3
FB022059,CASE22060,4
FB035006,CASE35007,3
FB036089,CASE36090,5
FB047026,CASE47027,1
FB000741,CASE00742,4
FB009052,CASE09053,5
FB026275,CASE26276,4
FB032914,CASE32915,4
FB012574,CASE12575,3
FB009641,CASE09642,3
FB026371,CASE26372,5
FB025404,CASE25405,3
FB008165,CASE08166,4
FB028447,CASE28448,3
FB020920,CASE20921,4
FB046570,CASE46571,4
FB010458,CASE10459,5
FB012918,CASE12919,4
FB015593,CASE15594,5
FB023520,CASE23521,4
FB038224,CASE38225,4
FB033569,CASE33570,3
FB030700,CASE30701,4
FB011509,CASE11510,5
FB030301,CASE30302,5
FB037322,CASE37323,4
FB035500,CASE35501,5
FB030619,CASE30620,3
FB020477,CASE20478,5
FB007152,CASE07153,5
FB032137,CASE32138,4
FB036494,CASE36495,4
FB030514,CASE30515,2
FB039669,CASE39670,3
FB027145,CASE27146,3
FB033851,CASE33852,3
FB042972,CASE42973,4
FB016680,CASE16681,5
FB040833,CASE40834,5
FB027017,CASE27018,4
FB049672,CASE49673,4
FB013256,CASE13257,5
FB007873,CASE07874,5
FB004202,CASE04203,5
FB002239,CASE02240,3
FB022602,CASE22603,5
FB001221,CASE01222,2
FB001412,CASE01413,5
FB034632,CASE34633,4
FB023105,CASE23106,4
FB006612,CASE06613,2
FB019478,CASE19479,5
FB005679,CASE05680,4
FB003560,CASE03561,2
FB009836,CASE09837,3
FB044534,CASE44535,5
FB006186,CASE06187,4
FB014366,CASE14367,4
FB038482,CASE38483,5
FB029641,CASE29642,4
FB005878,CASE05879,5
FB044747,CASE44748,5
FB022303,CASE22304,1
FB027807,CASE27808,3
FB034368,CASE34369,5
FB024540,CASE24541,3
FB004097,CASE04098,3
FB036836,CASE36837,5
FB019854,CASE19855,2
FB017811,CASE17812,5
FB044581,CASE44582,4
FB030719,CASE30720,4
FB046575,CASE46576,5
FB006871,CASE06872,5
FB040896,CASE40897,5
FB009959,CASE09960,5
FB008231,CASE08232,5
FB047942,CASE47943,4
FB014585,CASE14586,1
FB019242,CASE19243,4
FB011641,CASE11642,4
FB044290,CASE44291,4
FB003635,CASE03636,4
FB003096,CASE03097,4
FB026743,CASE26744,4
FB026117,CASE26118,5
FB045815,CASE45816,5
FB002376,CASE02377,5
FB020571,CASE20572,4
FB048653,CASE48654,5
FB013966,CASE13967,4
FB030000,CASE30001,4
FB016621,CASE16622,3
FB028397,CASE28398,4
FB020744,CASE20745,4
FB008450,CASE08451,4
FB004514,CASE04515,5
FB040911,CASE40912,3
FB040208,CASE40209,5
FB006914,CASE06915,3
FB045717,CASE45718,5
FB038418,CASE38419,4
FB027778,CASE27779,5
FB032358,CASE32359,5
FB025782,CASE25783,3
FB043627,CASE43628,1
FB011104,CASE11105,5
FB049797,CASE49798,1
FB029797,CASE29798,4
FB004342,CASE04343,4
FB037039,CASE37040,5
FB042545,CASE42546,5
FB028300,CASE28301,5
FB023153,CASE23154,5
FB004998,CASE04999,5
FB042041,CASE42042,4
FB024598,CASE24599,1
FB020259,CASE20260,3
FB006898,CASE06899,4
FB030097,CASE30098,5
FB013019,CASE13020,5
FB045479,CASE45480,4
FB014916,CASE14917,3
FB036364,CASE36365,5
FB028843,CASE28844,2
FB030430,CASE30431,4
FB019537,CASE19538,4
FB044925,CASE44926,3
FB048141,CASE48142,1
FB017844,CASE17845,3
FB026051,CASE26052,3
FB040095,CASE40096,2
FB028837,CASE28838,4
FB048981,CASE48982,5
FB007722,CASE07723,4
FB013793,CASE13794,3
FB001357,CASE01358,4
FB026615,CASE26616,5
FB002525,CASE02526,5
FB041215,CASE41216,5
FB009027,CASE09028,4
FB040422,CASE40423,3
FB015497,CASE15498,5
FB032965,CASE32966,5
FB013802,CASE13803,5
FB019293,CASE19294,1
FB035829,CASE35830,1
FB022069,CASE22070,4
FB020038,CASE20039,5
FB033016,CASE33017,4
FB031584,CASE31585,3
FB028877,CASE28878,4
FB020444,CASE20445,5
FB042251,CASE42252,3
FB045859,CASE45860,3
FB011847,CASE11848,3
FB044935,CASE44936,4
FB011810,CASE11811,3
FB022020,CASE22021,5
FB028966,CASE28967,3
FB020867,CASE20868,4
FB008133,CASE08134,2
FB005306,CASE05307,1
FB002577,CASE02578,4
FB036084,CASE36085,4
FB039302,CASE39303,5
FB022351,CASE22352,5
FB028331,CASE28332,5
FB016358,CASE16359,4
FB012681,CASE12682,4
FB007978,CASE07979,4
FB016123,CASE16124,5
FB005421,CASE05422,5
FB031360,CASE31361,4
FB018714,CASE18715,5
FB008982,CASE08983,5
FB003998,CASE03999,3
FB028875,CASE28876,5
FB007409,CASE07410,4
FB037769,CASE37770,5
FB000251,CASE00252,5
FB048022,CASE48023,3
FB043963,CASE43964,5
FB039491,CASE39492,4
FB004819,CASE04820,4
FB037775,CASE37776,4
FB020283,CASE20284,5
FB030145,CASE30146,3
FB022871,CASE22872,5
FB007845,CASE07846,5
FB024481,CASE24482,4
FB033469,CASE33470,3
FB023591,CASE23592,5
FB010261,CASE10262,3
FB008860,CASE08861,1
FB031636,CASE31637,5
FB018729,CASE18730,5
FB046201,CASE46202,4
FB044841,CASE44842,5
FB042497,CASE42498,4
FB000542,CASE00543,5
FB019821,CASE19822,5
FB003852,CASE03853,5
FB036270,CASE36271,5
FB035380,CASE35381,5
FB006002,CASE06003,5
FB032199,CASE32200,5
FB005198,CASE05199,3
FB042475,CASE42476,3
FB043324,CASE43325,1
FB008354,CASE08355,2
FB022913,CASE22914,1
FB040622,CASE40623,4
FB021594,CASE21595,4
FB046686,CASE46687,4
FB012027,CASE12028,5
FB043683,CASE43684,5
FB030419,CASE30420,5
FB019603,CASE19604,3
FB020168,CASE20169,4
FB014341,CASE14342,5
FB018664,CASE18665,5
FB040528,CASE40529,4
FB046366,CASE46367,4
FB029935,CASE29936,1
FB019412,CASE19413,4
FB022037,CASE22038,4
FB006326,CASE06327,4
FB047980,CASE47981,4
FB028802,CASE28803,5
FB040797,CASE40798,4
FB002917,CASE02918,5
FB002229,CASE02230,3
FB020023,CASE20024,4
FB039789,CASE39790,5
FB007963,CASE07964,5
FB045928,CASE45929,4
FB041250,CASE41251,5
FB007744,CASE07745,5
FB048342,CASE48343,4
FB047115,CASE47116,3
FB035702,CASE35703,3
FB014068,CASE14069,5
FB016276,CASE16277,4
FB005654,CASE05655,4
FB003779,CASE03780,1
FB010522,CASE10523,1
FB040514,CASE40515,5
FB003344,CASE03345,1
FB023646,CASE23647,4
FB019683,CASE19684,5
FB015024,CASE15025,3
FB010480,CASE10481,3
FB035255,CASE35256,4
FB024004,CASE24005,5
FB015132,CASE15133,4
FB017722,CASE17723,3
FB021813,CASE21814,5
FB021979,CASE21980,5
FB017483,CASE17484,3
FB028197,CASE28198,5
FB006633,CASE06634,5
FB000313,CASE00314,4
FB019378,CASE19379,4
FB013120,CASE13121,4
FB012048,CASE12049,3
FB049013,CASE49014,3
FB005961,CASE05962,4
FB004635,CASE04636,2
FB017112,CASE17113,4
FB044524,CASE44525,3
FB004457,CASE04458,3
FB012172,CASE12173,4
FB018968,CASE18969,4
FB014707,CASE14708,4
FB004194,CASE04195,2
FB025814,CASE25815,5
FB004497,CASE04498,4
FB031529,CASE31530,4
FB002780,CASE02781,4
FB028034,CASE28035,4
FB046816,CASE46817,4
FB019007,CASE19008,3
FB014104,CASE14105,3
FB032867,CASE32868,4
FB042609,CASE42610,4
FB027767,CASE27768,5
FB004650,CASE04651,5
FB008223,CASE08224,5
FB035076,CASE35077,5
FB043043,CASE43044,5
FB010183,CASE10184,4
FB038838,CASE38839,4
FB013745,CASE13746,3
FB023338,CASE23339,4
FB039021,CASE39022,3
FB047381,CASE47382,5
FB003063,CASE03064,4
FB046695,CASE46696,2
FB002115,CASE02116,1
FB024693,CASE24694,4
FB012650,CASE12651,3
FB007880,CASE07881,5
FB022291,CASE22292,4
FB016723,CASE16724,5
FB033928,CASE33929,5
FB048954,CASE48955,4
FB000248,CASE00249,3
FB030234,CASE30235,4
FB045576,CASE45577,5
FB007627,CASE07628,3
FB043810,CASE43811,5
FB025353,CASE25354,5
FB015539,CASE15540,5
FB039702,CASE39703,4
FB031714,CASE31715,4
FB035895,CASE35896,3
FB027851,CASE27852,4
FB014064,CASE14065,4
FB005231,CASE05232,2
FB002668,CASE02669,3
FB030259,CASE30260,2
FB000083,CASE00084,5
FB042549,CASE42550,4
FB022280,CASE22281,5
FB002053,CASE02054,3
FB034460,CASE34461,4
FB031536,CASE31537,2
FB032027,CASE32028,4
FB038996,CASE38997,5
FB013398,CASE13399,3
FB023654,CASE23655,5
FB048132,CASE48133,4
FB028122,CASE28123,4
FB044627,CASE44628,2
FB022477,CASE22478,4
FB018957,CASE18958,3
FB045062,CASE45063,3
FB039622,CASE39623,1
FB006272,CASE06273,4
FB046210,CASE46211,5
FB027985,CASE27986,3
FB014384,CASE14385,5
FB034973,CASE34974,5
FB015537,CASE15538,4
FB041354,CASE41355,4
FB042275,CASE42276,2
FB016573,CASE16574,2
FB043979,CASE43980,3
FB040058,CASE40059,4
FB044395,CASE44396,5
FB031773,CASE31774,3
FB039278,CASE39279,3
FB044875,CASE44876,4
FB032565,CASE32566,3
FB045176,CASE45177,3
FB008713,CASE08714,4
FB019331,CASE19332,3
FB043289,CASE43290,3
FB004191,CASE04192,5
FB022752,CASE22753,5
FB016174,CASE16175,5
FB019872,CASE19873,4
FB026992,CASE26993,5
FB040835,CASE40836,5
FB032453,CASE32454,5
FB012286,CASE12287,3
FB016962,CASE16963,3
FB045468,CASE45469,3
FB022060,CASE22061,5
FB017072,CASE17073,3
FB040163,CASE40164,4
FB008343,CASE08344,5
FB005960,CASE05961,5
FB040137,CASE40138,5
FB034912,CASE34913,1
FB003853,CASE03854,4
FB048970,CASE48971,2
FB022707,CASE22708,1
FB008741,CASE08742,2
FB047689,CASE47690,4
FB023094,CASE23095,3
FB034359,CASE34360,3
FB039433,CASE39434,4
FB045805,CASE45806,5
FB045852,CASE45853,4
FB043891,CASE43892,4
FB000723,CASE00724,5
FB012324,CASE12325,3
FB030339,CASE30340,3
FB024748,CASE24749,4
FB005172,CASE05173,4
FB042366,CASE42367,4
FB028922,CASE28923,3
FB002295,CASE02296,5
FB017588,CASE17589,4
FB042032,CASE42033,5
FB004640,CASE04641,3
FB045670,CASE45671,3
FB038427,CASE38428,1
FB047214,CASE47215,3
FB022780,CASE22781,4
FB005570,CASE05571,4
FB031288,CASE31289,4
FB040830,CASE40831,5
FB022819,CASE22820,4
FB041077,CASE41078,4
FB041961,CASE41962,4
FB046029,CASE46030,1
FB039996,CASE39997,5
FB031243,CASE31244,4
FB013174,CASE13175,5
FB006502,CASE06503,4
FB030325,CASE30326,4
FB021880,CASE21881,2
FB005078,CASE05079,1
FB016987,CASE16988,5
FB043084,CASE43085,1
FB022153,CASE22154,2
FB024060,CASE24061,3
FB028845,CASE28846,4
FB035117,CASE35118,5
FB019431,CASE19432,4
FB021324,CASE21325,4
FB024539,CASE24540,4
FB031302,CASE31303,5
FB014100,CASE14101,5
FB003777,CASE03778,4
FB004974,CASE04975,3
FB000431,CASE00432,4
FB034960,CASE34961,5
FB049173,CASE49174,4
FB033006,CASE33007,1
FB020783,CASE20784,4
FB025140,CASE25141,5
FB008313,CASE08314,4
FB047502,CASE47503,4
FB006324,CASE06325,4
FB021220,CASE21221,3
FB042949,CASE42950,5
FB038113,CASE38114,2
FB031757,CASE31758,5
FB017807,CASE17808,3
FB025799,CASE25800,4
FB011195,CASE11196,5
FB030360,CASE30361,4
FB022997,CASE22998,4
FB031234,CASE31235,4
FB011238,CASE11239,4
FB031503,CASE31504,5
FB016890,CASE16891,5
FB034544,CASE34545,5
FB035439,CASE35440,1
FB019038,CASE19039,5
FB045407,CASE45408,3
FB044053,CASE44054,4
FB034254,CASE34255,4
FB044149,CASE44150,4
FB043186,CASE43187,3
FB005321,CASE05322,1
FB027339,CASE27340,5
FB032397,CASE32398,3
FB030997,CASE30998,4
FB046434,CASE46435,5
FB000746,CASE00747,3
FB009162,CASE09163,3
FB010628,CASE10629,1
FB030228,CASE30229,3
FB030892,CASE30893,4
FB021893,CASE21894,4
FB038056,CASE38057,3
FB049229,CASE49230,4
FB004705,CASE04706,4
FB008522,CASE08523,5
FB032012,CASE32013,5
FB015411,CASE15412,4
FB024797,CASE24798,5
FB011764,CASE11765,5
FB014894,CASE14895,4
FB039234,CASE39235,5
FB001555,CASE01556,5
FB044519,CASE44520,2
FB012887,CASE12888,1
FB020492,CASE20493,4
FB027699,CASE27700,4
FB049359,CASE49360,5
FB040841,CASE40842,5
FB006513,CASE06514,5
FB011368,CASE11369,3
FB045759,CASE45760,5
FB030156,CASE30157,4
FB020817,CASE20818,4
FB035718,CASE35719,2
FB001997,CASE01998,5
FB048802,CASE48803,5
FB049607,CASE49608,5
FB040002,CASE40003,4
FB037734,CASE37735,1
FB014320,CASE14321,1
FB043354,CASE43355,4
FB019105,CASE19106,3
FB009992,CASE09993,4
FB009056,CASE09057,1
FB036247,CASE36248,5
FB025691,CASE25692,5
FB022133,CASE22134,4
FB027016,CASE27017,4
FB039834,CASE39835,3
FB037005,CASE37006,5
FB001558,CASE01559,5
FB002578,CASE02579,4
FB014835,CASE14836,5
FB005081,CASE05082,5
FB008201,CASE08202,5
FB017293,CASE17294,5
FB030190,CASE30191,5
FB018121,CASE18122,3
FB012322,CASE12323,5
FB025468,CASE25469,3
FB022363,CASE22364,3
FB019277,CASE19278,4
FB000738,CASE00739,5
FB024062,CASE24063,5
FB000709,CASE00710,3
FB009464,CASE09465,4
FB036655,CASE36656,3
FB038305,CASE38306,5
FB042380,CASE42381,2
FB013125,CASE13126,3
FB005098,CASE05099,1
FB047613,CASE47614,5
FB022822,CASE22823,4
FB013077,CASE13078,4
FB047425,CASE47426,5
FB011020,CASE11021,4
FB044341,CASE44342,2
FB003585,CASE03586,4
FB016887,CASE16888,4
FB010921,CASE10922,5
FB009786,CASE09787,3
FB030411,CASE30412,4
FB025245,CASE25246,3
FB001111,CASE01112,2
FB033559,CASE33560,3
FB021342,CASE21343,4
FB011180,CASE11181,5
FB029687,CASE29688,1
FB011259,CASE11260,3
FB013377,CASE13378,5
FB026434,CASE26435,3
FB024237,CASE24238,4
FB015481,CASE15482,5
FB036681,CASE36682,4
FB018392,CASE18393,4
FB027366,CASE27367,3
FB006824,CASE06825,4
FB030642,CASE30643,5
FB049945,CASE49946,4
FB003116,CASE03117,4
FB025998,CASE25999,5
FB047475,CASE47476,1
FB040472,CASE40473,5
FB016826,CASE16827,5
FB043435,CASE43436,4
FB032147,CASE32148,3
FB014700,CASE14701,5
FB006956,CASE06957,5
FB007105,CASE07106,3
FB023176,CASE23177,2
FB033702,CASE33703,4
FB034313,CASE34314,4
FB018362,CASE18363,5
FB027841,CASE27842,2
FB011000,CASE11001,1
FB031710,CASE31711,1
FB013131,CASE13132,5
FB019788,CASE19789,1
FB018649,CASE18650,1
FB007162,CASE07163,3
FB025798,CASE25799,5
FB002529,CASE02530,5
FB029321,CASE29322,4
FB004461,CASE04462,4
FB024389,CASE24390,5
FB001549,CASE01550,4
FB043822,CASE43823,1
FB016316,CASE16317,4
FB039544,CASE39545,5
FB018338,CASE18339,4
FB041002,CASE41003,1
FB004068,CASE04069,5
FB013325,CASE13326,4
FB040575,CASE40576,2
FB041944,CASE41945,5
FB029292,CASE29293,2
FB019545,CASE19546,4
FB034849,CASE34850,4
FB026931,CASE26932,4
FB043448,CASE43449,5
FB024499,CASE24500,4
FB047356,CASE47357,5
FB024637,CASE24638,4
FB018843,CASE18844,3
FB042336,CASE42337,4
FB033858,CASE33859,2
FB014956,CASE14957,4
FB011879,CASE11880,5
FB003803,CASE03804,5
FB003566,CASE03567,4
FB005174,CASE05175,4
FB041649,CASE41650,5
FB039264,CASE39265,3
FB020726,CASE20727,4
FB026827,CASE26828,3
FB025171,CASE25172,5
FB006707,CASE06708,5
FB021035,CASE21036,3
FB000462,CASE00463,5
FB018795,CASE18796,4
FB043087,CASE43088,4
FB010969,CASE10970,5
FB037246,CASE37247,1
FB037242,CASE37243,5
FB006271,CASE06272,3
FB031084,CASE31085,5
FB033148,CASE33149,4
FB010381,CASE10382,5
FB005246,CASE05247,4
FB001429,CASE01430,5
FB011768,CASE11769,4
FB024939,CASE24940,2
FB044851,CASE44852,4
FB020548,CASE20549,5
FB000033,CASE00034,4
FB047418,CASE47419,5
FB033234,CASE33235,5
FB041864,CASE41865,4
FB005233,CASE05234,5
FB023981,CASE23982,5
FB027820,CASE27821,5
FB001550,CASE01551,5
FB001888,CASE01889,5
FB040263,CASE40264,3
FB010217,CASE10218,4
FB040086,CASE40087,3
FB037056,CASE37057,1
FB008670,CASE08671,3
FB005221,CASE05222,5
FB009414,CASE09415,5
FB039259,CASE39260,4
FB017965,CASE17966,4
FB043182,CASE43183,3
FB015851,CASE15852,5
FB024606,CASE24607,5
FB043105,CASE43106,3
FB039713,CASE39714,2
FB013226,CASE13227,5
FB045897,CASE45898,4
FB044296,CASE44297,5
FB016026,CASE16027,4
FB030082,CASE30083,4
FB002227,CASE02228,2
FB005471,CASE05472,5
FB048788,CASE48789,5
FB029074,CASE29075,3
FB017497,CASE17498,5
FB013914,CASE13915,4
FB002207,CASE02208,5
FB019621,CASE19622,5
FB013857,CASE13858,5
FB035039,CASE35040,4
FB023214,CASE23215,3
FB009023,CASE09024,5
FB032923,CASE32924,5
FB041281,CASE41282,3
FB047975,CASE47976,2
FB028626,CASE28627,4
FB035471,CASE35472,4
FB006165,CASE06166,2
FB022879,CASE22880,4
FB013920,CASE13921,5
FB037490,CASE37491,3
FB010048,CASE10049,3
FB048637,CASE48638,4
FB019497,CASE19498,5
FB006454,CASE06455,4
FB006052,CASE06053,4
FB000239,CASE00240,3
FB000616,CASE00617,3
FB009831,CASE09832,2
FB013452,CASE13453,1
FB015283,CASE15284,5
FB008362,CASE08363,1
FB036588,CASE36589,5
FB003284,CASE03285,4
FB017192,CASE17193,5
FB027006,CASE27007,3
FB013108,CASE13109,5
FB003638,CASE03639,1
FB032120,CASE32121,3
FB017823,CASE17824,4
FB037064,CASE37065,4
FB045156,CASE45157,5
FB020540,CASE20541,4
FB037591,CASE37592,5
FB037386,CASE37387,4
FB011141,CASE11142,3
FB029663,CASE29664,4
FB040840,CASE40841,4
FB007278,CASE07279,5
FB030726,CASE30727,3
FB049318,CASE49319,5
FB030944,CASE30945,3
FB035145,CASE35146,1
FB000043,CASE00044,5
FB035084,CASE35085,5
FB040921,CASE40922,4
FB027252,CASE27253,4
FB020816,CASE20817,4
FB027686,CASE27687,5
FB010137,CASE10138,5
FB018798,CASE18799,5
FB030135,CASE30136,5
FB006700,CASE06701,4
FB015983,CASE15984,4
FB040171,CASE40172,3
FB000312,CASE00313,3
FB042375,CASE42376,5
FB015459,CASE15460,4
FB036141,CASE36142,5
FB029580,CASE29581,1
FB007876,CASE07877,5
FB033366,CASE33367,3
FB031430,CASE31431,5
FB011642,CASE11643,4
FB011378,CASE11379,5
FB013517,CASE13518,2
FB040665,CASE40666,3
FB011131,CASE11132,4
FB049877,CASE49878,4
FB026596,CASE26597,5
FB035767,CASE35768,5
FB005278,CASE05279,4
FB014430,CASE14431,2
FB006062,CASE06063,5
FB005694,CASE05695,5
FB043327,CASE43328,4
FB008910,CASE08911,4
FB006760,CASE06761,4
FB043542,CASE43543,4
FB042625,CASE42626,4
FB016315,CASE16316,4
FB039741,CASE39742,4
FB002117,CASE02118,4
FB015355,CASE15356,5
FB039987,CASE39988,2
FB038475,CASE38476,5
FB004968,CASE04969,3
FB000831,CASE00832,4
FB033184,CASE33185,4
FB014180,CASE14181,3
FB043876,CASE43877,3
FB008574,CASE08575,5
FB007986,CASE07987,5
FB035611,CASE35612,5
FB025928,CASE25929,4
FB001456,CASE01457,4
FB015587,CASE15588,1
FB019783,CASE19784,4
FB023968,CASE23969,4
FB031905,CASE31906,4
FB035934,CASE35935,2
FB047546,CASE47547,5
FB022569,CASE22570,3
FB027732,CASE27733,5
FB049443,CASE49444,2
FB000574,CASE00575,4
FB038393,CASE38394,5
FB026688,CASE26689,2
FB037043,CASE37044,5
FB016871,CASE16872,5
FB007001,CASE07002,3
FB030374,CASE30375,4
FB014006,CASE14007,4
FB005219,CASE05220,3
FB042453,CASE42454,5
FB029444,CASE29445,3
FB030491,CASE30492,5
FB030275,CASE30276,3
FB018010,CASE18011,3
FB004330,CASE04331,3
FB020438,CASE20439,4
FB010671,CASE10672,4
FB041997,CASE41998,4
FB048381,CASE48382,4
FB045378,CASE45379,5
FB029929,CASE29930,5
FB025077,CASE25078,3
FB030114,CASE30115,3
FB005732,CASE05733,4
FB003988,CASE03989,4
FB034910,CASE34911,5
FB002828,CASE02829,1
FB005226,CASE05227,2
FB000196,CASE00197,1
FB013658,CASE13659,5
FB015603,CASE15604,1
FB028127,CASE28128,3
FB014606,CASE14607,3
FB035815,CASE35816,4
FB026300,CASE26301,4
FB002725,CASE02726,3
FB036300,CASE36301,2
FB020759,CASE20760,4
FB022096,CASE22097,3
FB008748,CASE08749,5
FB034325,CASE34326,4
FB034830,CASE34831,4
FB006857,CASE06858,3
FB044017,CASE44018,4
FB025644,CASE25645,5
FB043112,CASE43113,4
FB001781,CASE01782,3
FB031477,CASE31478,4
FB034027,CASE34028,4
FB002264,CASE02265,4
FB009143,CASE09144,2
FB023496,CASE23497,5
FB042643,CASE42644,5
FB016889,CASE16890,2
FB003530,CASE03531,4
FB024126,CASE24127,4
FB017237,CASE17238,5
FB018828,CASE18829,5
FB028838,CASE28839,4
FB015518,CASE15519,5
FB002971,CASE02972,5
FB044580,CASE44581,4
FB027282,CASE27283,5
FB016659,CASE16660,5
FB024990,CASE24991,4
FB016172,CASE16173,5
FB031950,CASE31951,3
FB000827,CASE00828,5
FB002448,CASE02449,4
FB025458,CASE25459,5
FB048145,CASE48146,5
FB037844,CASE37845,5
FB029761,CASE29762,5
FB023421,CASE23422,4
FB025725,CASE25726,4
FB012153,CASE12154,5
FB022053,CASE22054,4
FB044134,CASE44135,4
FB022089,CASE22090,5
FB026652,CASE26653,4
FB043349,CASE43350,3
FB038380,CASE38381,3
FB017998,CASE17999,4
FB030349,CASE30350,2
FB016330,CASE16331,3
FB031006,CASE31007,4
FB042859,CASE42860,3
FB046690,CASE46691,3
FB029306,CASE29307,5
FB040741,CASE40742,3
FB014653,CASE14654,4
FB014646,CASE14647,1
FB019863,CASE19864,5
FB011570,CASE11571,5
FB021055,CASE21056,4
FB041766,CASE41767,4
FB007706,CASE07707,4
FB029925,CASE29926,3
FB030687,CASE30688,5
FB004776,CASE04777,4
FB043233,CASE43234,5
FB007174,CASE07175,2
FB021335,CASE21336,4
FB026316,CASE26317,2
FB033323,CASE33324,4
FB047737,CASE47738,5
FB024743,CASE24744,4
FB034877,CASE34878,3
FB015318,CASE15319,5
FB000844,CASE00845,4
FB035020,CASE35021,4
FB029820,CASE29821,4
FB009880,CASE09881,4
FB025375,CASE25376,5
FB036236,CASE36237,5
FB009291,CASE09292,3
FB041477,CASE41478,4
FB031572,CASE31573,3
